String6,100,100,67,90,39,70,14,47,19,22,37,21,3,30
String2,16,68,31,100,76,82,70,40,28,13,4,55,3,100
String6,70,100,49,82,26,52,19,20,62,3,100,19,43,20
String1,22,57,63,46,82,94,100,100,80,78,53,56,27,44
String0,37,84,51,2,7,53,98,27,100,70,58,100,7,99
String6,100,100,61,88,30,64,7,36,5,42,49,23,6,25
String3,5,88,50,100,76,80,44,58,73,43,100,21,59,3
String6,100,100,56,86,23,61,30,14,59,7,47,33,1,27
String8,100,100,31,89,36,55,70,22,23,28,43,58,86,89
String1,39,59,74,78,100,100,76,77,62,51,57,24,38,2
String6,73,100,45,79,18,49,7,16,49,100,14,55,21,12
String0,69,100,22,80,34,31,80,28,100,75,56,99,7,71
String1,53,45,75,79,100,93,99,93,73,97,46,100,19,93
String6,86,71,100,100,58,79,24,51,17,28,43,25,2,21
String7,86,55,100,73,70,50,35,29,3,32,38,45,100,41
String3,46,84,72,100,83,83,82,60,100,36,77,12,39,3
String4,43,100,30,87,57,51,61,100,75,80,62,50,31,23
String0,40,89,25,46,100,49,70,100,44,78,95,62,34,22
String2,51,100,86,94,69,61,37,34,12,9,54,2,100
String8,100,90,27,100,66,56,33,81,10,16,33,57,98,84
String9,28,95,39,84,67,100,42,90,81,62,100,27,56,3
String3,80,39,100,73,83,38,57,60,42,100,22,62,1,9
String9,8,94,40,66,95,100,26,100,88,85,100,50,81,1
String2,46,95,94,18,100,94,92,59,61,4,32,49,7,100
String7,94,49,99,100,100,73,67,54,26,45,22,39,71,50
String7,90,40,100,97,93,100,54,98,14,71,32,19,91,27
String7,89,26,100,35,51,32,13,13,22,32,60,40,100,46
String7,91,97,52,100,100,93,100,69,78,47,58,24,44
String1,54,50,76,80,100,60,82,52,57,60,33,88,9,100
String4,37,100,72,6,57,65,67,100,86,64,66,44,32,20
String2,84,34,100,63,75,51,39,15,16,14,27,58,14,100
String3,55,79,82,100,98,81,69,60,100,42,85,19,45,5
String5,41,100,65,41,43,61,12,6,24,47,42,93,100,98
String1,5,18,35,47,63,76,88,100,100,79,68,60,35,58
String1,42,35,71,70,100,63,74,57,37,48,44,100,2
String6,100,100,53,84,18,58,28,19,76,4,84,27,24,27
String6,100,100,57,90,28,67,6,43,15,37,70,16,28,27
String2,17,78,30,100,55,80,31,50,23,4,52,1,100,5
String7,98,49,100,100,99,88,65,61,33,34,21,18,44,41
String9,100,81,55,100,83,33,65,85,85,83,64,64,32,62
String8,53,93,3,71,47,34,23,29,59,63,100,100,9,98
String6,100,100,62,81,35,58,18,33,31,7,76,49,18,17
String9,100,100,55,91,79,72,94,93,86,66,80,35,48,11
String5,8,90,81,100,76,97,12,80,64,70,100,44,66,15
String0,54,82,12,67,28,34,83,8,100,46,73,82,28,100
String8,60,59,98,26,48,25,19,77,49,100,85,43,100,70
String1,15,58,80,78,100,100,88,69,73,38,56,7,98,4
String4,7,100,77,55,20,33,96,42,87,45,85,22,100
String1,11,31,51,59,76,100,100,67,77,44,51,33,26,48
String0,5,77,64,21,5,71,100,49,67,100,19,93,13,28
String8,54,64,30,96,15,61,69,27,52,30,48,66,100,100
String2,78,21,100,54,97,68,72,60,43,48,16,66,100,6
String7,30,93,70,100,88,63,86,23,85,100,30,50,34,34
String8,81,69,63,100,82,41,41,81,19,3,41,44,100,74
String9,94,79,69,100,48,71,85,70,100,54,85,18,44,9
String7,4,91,47,100,100,87,68,44,45,25,5,36,76,35
String3,61,74,78,100,100,79,73,52,87,40,87,12,41,14
String1,2,44,58,43,79,86,100,100,93,77,63,56,32,50
String6,100,100,76,95,50,72,26,49,6,26,46,2,25,20
String6,64,100,20,79,49,2,18,49,100,15,59,25,17,3
String2,20,80,61,100,68,73,38,44,20,16,19,58,100,15
String8,89,92,20,100,11,67,43,34,54,24,34,56,100,82
String7,100,30,99,67,97,100,93,72,75,53,51,44,23,52
String3,85,49,100,100,93,69,70,38,48,96,35,91,13,36
String0,71,100,27,76,1,33,24,74,23,100,65,51,79,58
String3,82,46,100,88,91,45,68,49,43,100,25,83,6,23
String3,46,99,82,100,82,72,77,56,100,31,75,7,38,6
String1,57,21,69,62,83,100,100,87,87,67,59,50,30,38
String9,85,100,40,99,51,71,100,96,71,91,91,57,62,24
String8,77,87,87,57,100,19,13,28,35,83,69,94,100,79
String6,100,100,40,83,2,51,16,67,9,89,38,18,32,11
String1,39,33,59,67,79,100,100,100,88,81,59,65,30,53
String2,80,8,100,37,81,32,49,11,22,23,6,62,5,100
String0,94,82,45,100,1,63,9,53,100,30,97,85,47,97
String6,100,100,78,91,45,70,18,47,22,21,64,11,16,15
String7,4,86,54,100,85,72,80,32,76,100,37,48,40,38
String7,10,99,36,98,100,100,91,68,58,34,24,3,36,22
String2,32,71,47,100,83,80,70,46,31,24,7,50,2,100
String5,44,83,18,61,60,35,35,15,26,56,51,90,100,100
String5,100,98,60,100,35,76,39,56,75,52,73,21,39,5
String4,72,100,30,84,7,61,37,49,30,100,42,74,23,70
String8,53,84,42,100,6,10,2,34,66,66,86,100,5,84
String4,23,100,9,78,45,57,28,100,38,58,62,42,32,43
String4,56,100,42,78,52,29,33,100,37,90,59,70,30,59
String8,44,89,62,48,61,6,35,47,100,72,81,100,14,84
String9,100,100,12,94,72,85,83,94,85,81,56,65,27,62
String8,39,73,76,100,22,79,50,43,69,6,26,30,100,52
String8,87,100,31,76,100,91,38,80,22,62,73,9,33,64
String7,93,69,100,98,69,71,35,35,4,13,24,35,100,35
String3,2,96,53,100,100,91,67,71,55,49,79,24,46,6
String9,86,100,43,83,71,66,100,87,83,67,76,40,48,17
String3,85,43,100,68,87,50,61,92,44,100,14,55,8,8
String8,29,95,93,67,84,100,10,68,18,74,100,44,17,44
String4,100,7,88,58,18,34,57,30,95,39,87,24,100
String4,11,100,6,86,47,30,16,74,33,100,68,87,39,79
String9,79,89,100,100,41,96,74,53,66,95,51,74,24,39
String9,99,74,100,100,45,90,44,65,100,66,92,35,57,8
String6,100,100,56,91,25,68,4,43,15,37,61,20,12,24
String8,100,100,9,95,52,98,26,48,46,45,98,90,18,71
String4,34,100,34,76,49,58,47,100,57,100,56,90,26,82
String8,57,53,100,85,62,100,51,61,79,24,29,30,61,56
String7,99,65,100,100,97,57,62,36,16,19,2,36,69,40
String3,85,43,100,100,95,85,74,44,57,33,37,50,16,9
String8,31,52,59,46,100,11,81,65,52,100,17,38,9,26
String8,88,99,9,100,54,55,12,4,24,40,100,73,63,94
String9,87,74,64,100,11,85,68,78,100,72,84,26,38,15
String2,78,23,100,77,99,100,75,70,50,30,28,29,6,84
String8,72,100,5,97,53,52,93,6,11,43,100,77,58,99
String7,93,46,100,100,80,85,47,47,18,26,19,33,90,30
String6,48,100,16,79,46,12,12,55,100,10,75,29,33,16
String7,98,58,100,55,67,55,32,69,33,16,42,36,100,46
String7,74,13,100,55,100,100,98,79,80,59,55,45,28,42
String2,5,84,38,100,53,73,32,42,19,29,32,69,23,100
String1,47,73,82,95,100,100,89,75,79,49,76,24,47,2
String7,100,73,100,100,88,71,50,60,10,46,20,35,97,38
String0,88,10,48,33,12,75,100,35,87,75,50,100,6,95
String7,88,52,100,68,67,50,33,23,9,27,30,51,100,58
String1,53,26,84,32,100,33,65,36,29,3,6,2,100,6
String0,1,90,54,20,16,68,100,31,99,71,61,100,26,75
String6,97,100,51,100,14,68,32,28,100,13,73,32,10,10
String2,90,41,100,72,84,54,55,26,30,13,3,56,100,4
String5,29,84,1,73,64,48,65,6,1,47,26,89,100,100
String4,56,100,17,77,46,45,27,100,42,83,53,38,28,6
String6,100,100,56,83,22,57,29,11,68,62,24,6,11
String7,53,81,99,100,97,65,61,32,22,20,36,39,100,48
String8,100,94,53,80,68,39,68,17,36,62,69,88,100
String4,68,100,27,81,51,45,29,99,43,100,63,77,32,69
String2,8,98,25,100,29,64,21,29,2,33,2,67,3,100
String6,66,100,21,85,55,4,23,48,100,12,62,36,6,25
String9,61,59,100,80,66,100,15,85,55,55,48,87,32,71
String3,23,84,56,100,100,93,80,73,68,51,76,28,42,12
String7,100,27,97,63,94,100,93,86,76,59,54,45,24,49
String0,31,71,2,36,32,82,12,100,57,66,93,15,100,60
String3,67,35,98,88,100,64,65,49,39,100,22,63,8,1
String8,44,87,21,78,68,41,70,13,45,47,100,80,41,100
String0,30,49,24,9,60,90,31,100,71,75,100,32,90,63
String5,44,99,71,48,65,73,32,12,5,45,19,96,100,100
String3,30,83,60,100,100,86,67,60,94,43,75,14,27,16
String1,78,60,100,64,97,56,64,52,30,4,5,100,2
String2,24,85,59,100,73,63,46,29,16,5,29,54,19,100
String0,56,92,15,68,24,39,86,16,100,60,76,100,30,93
String2,77,36,100,94,98,100,69,58,44,14,21,29,2,90
String6,45,100,34,79,11,51,23,40,100,16,51,36,28,23
String2,65,82,93,100,93,71,69,44,36,20,48,12,100,16
String6,78,100,36,78,6,40,13,71,1,100,35,43,28,3
String8,83,95,86,56,49,100,13,17,48,40,99,79,37,100
String2,18,76,55,100,65,62,38,23,13,18,57,20,100,16
String6,100,100,54,81,19,59,34,11,9,71,84,17,17,17
String8,63,66,58,100,11,76,36,38,63,3,36,36,100,62
String4,33,100,32,83,50,60,47,96,46,100,73,91,35,85
String7,98,50,100,100,96,73,63,43,31,13,11,19,46,32
String2,9,77,18,100,74,95,66,68,34,43,19,37,2,100
String0,39,90,14,75,34,26,75,100,35,82,74,42,100
String4,21,100,25,88,54,20,43,85,42,100,72,91,36,82
String2,63,24,100,52,79,37,37,5,3,6,53,2,100,1
String7,97,62,100,99,84,77,50,62,15,52,26,33,100,38
String8,70,61,65,100,15,70,72,34,87,10,23,50,100,76
String7,98,10,100,61,98,100,85,77,63,47,43,20,23,3
String4,59,100,34,70,38,33,30,100,34,95,66,73,35,53
String4,22,100,34,75,43,38,41,100,38,97,68,91,32,72
String8,42,98,69,54,36,71,14,16,54,54,100,91,39,100
String8,4,100,23,65,89,36,100,20,8,32,49,79,85,89
String2,79,35,100,87,99,100,71,63,46,23,24,46,4,98
String6,100,100,58,88,24,61,1,31,14,67,1,48,27,19
String0,31,99,1,59,2,62,100,47,76,100,20,83,12,28
String2,16,37,8,82,49,100,55,56,26,17,50,3,100,3
String6,100,100,58,83,30,57,20,26,42,80,9,47,31,39
String4,40,100,23,83,50,54,38,100,52,97,68,68,36,57
String8,84,92,41,91,37,46,66,9,46,49,100,85,33,100
String0,26,92,49,10,4,61,100,31,95,76,50,100,4,83
String1,64,40,78,76,100,100,99,87,71,64,44,39,18,16
String4,100,13,84,13,52,18,22,60,23,93,39,88,30,100
String2,17,68,27,100,68,86,54,49,21,20,5,50,4,100
String0,11,85,46,12,5,53,88,25,100,68,73,100,34,92
String4,17,100,36,93,59,50,48,98,63,100,63,84,25,76
String7,97,11,100,62,98,100,85,94,62,72,42,48,21,44
String0,29,100,66,11,24,52,98,14,100,55,61,83,11,85
String6,100,100,64,78,36,50,22,17,55,90,17,45,24,17
String0,39,94,31,42,100,43,95,100,30,69,49,53,30,28
String0,47,100,75,5,29,50,100,18,100,63,59,96,4,88
String2,32,71,55,100,72,77,56,44,32,12,4,43,13,100
String1,58,36,71,87,91,100,100,87,75,77,50,72,25,77
String0,50,91,16,70,30,29,76,24,100,62,89,100,36,85
String3,26,87,63,100,83,83,57,57,100,40,90,10,41,12
String2,52,75,69,100,93,77,68,43,34,15,1,50,2,100
String2,73,4,100,70,100,93,70,61,38,15,12,31,100,6
String5,56,100,100,98,27,97,24,66,78,48,95,11,32,26
String3,6,85,48,100,83,83,60,56,100,38,86,13,34,2
String4,35,100,26,74,47,54,38,100,48,91,58,84,29,74
String5,36,81,36,70,80,36,52,22,29,63,35,94,100,100
String6,38,100,16,80,3,50,20,48,5,100,20,47,24,22
String9,33,94,60,64,99,100,38,99,79,85,100,55,73,11
String9,100,81,64,100,43,68,87,77,81,55,100,20,57,8
String5,56,97,41,63,69,26,29,6,28,72,45,94,100,100
String1,56,34,77,69,100,100,95,84,72,62,47,41,24,25
String2,16,76,48,100,72,77,42,46,23,2,14,53,100,13
String0,11,100,68,22,14,66,100,35,78,88,34,100,13,51
String2,30,63,44,100,89,96,77,56,40,24,11,51,19,100
String9,100,75,60,100,85,14,53,75,68,88,78,73,39,71
String3,16,88,58,100,96,82,72,55,100,34,98,7,48,10
String8,100,100,37,89,43,57,69,26,33,19,35,48,83,73
String2,76,34,100,70,87,48,49,16,18,11,55,5,100,10
String0,10,80,12,37,38,90,4,100,44,72,82,24,100,62
String1,66,38,82,80,100,100,98,80,73,58,48,38,22,29
String9,100,73,76,100,88,21,64,98,78,96,65,86,32,82
String7,82,58,100,92,74,68,38,38,2,19,29,37,100,41
String6,80,74,100,100,56,70,29,35,36,100,13,67,38,24
String5,38,93,100,100,85,93,24,83,41,48,95,31,48,12
String6,100,98,49,100,13,69,6,30,40,93,13,61,41,41
String6,86,100,41,79,10,50,18,45,100,11,78,36,22,29
String8,65,60,100,100,5,100,19,57,65,15,13,43,97,75
String1,24,43,47,75,73,100,100,71,82,43,55,18,28,3
String7,2,94,93,100,100,78,86,39,74,37,10,43,100,43
String1,45,38,54,72,76,100,100,82,79,62,52,41,25,20
String3,19,87,61,100,96,77,72,50,64,39,100,15,51,14
String1,10,77,52,30,100,31,100,44,44,18,21,8,100,12
String9,88,99,18,100,69,75,81,100,95,86,62,73,30,76
String7,96,40,100,59,67,42,25,26,14,38,57,45,100,48
String6,74,100,50,99,13,67,31,35,100,10,79,43,10,52
String3,39,92,89,100,95,77,53,57,91,45,100,17,55,2
String1,50,26,64,61,83,99,100,100,83,74,56,51,28,33
String9,78,100,23,83,59,64,100,83,76,74,77,46,55,20
String1,43,19,64,56,82,93,100,100,86,75,58,49,30,31
String4,11,100,87,11,48,69,38,100,50,75,94,53,49,37
String8,19,93,9,74,100,94,25,100,1,49,93,16,46,60
String2,70,31,94,99,100,100,73,55,46,8,21,19,88,1
String4,21,100,70,7,42,91,49,100,64,70,67,72,34,70
String9,100,79,81,100,41,79,62,59,93,64,80,27,46
String1,24,66,55,84,100,100,79,80,52,60,29,40,12,20
String3,75,32,100,80,99,66,69,68,44,100,20,60,6,1
String1,39,42,52,76,74,100,100,92,87,82,58,71,29,68
String1,43,35,61,70,79,100,100,86,76,70,51,55,26,49
String0,25,84,62,8,17,52,92,26,100,69,66,100,20,88
String4,41,100,12,74,44,75,46,100,78,81,75,65,37,48
String0,43,100,9,64,19,44,90,22,100,66,66,99,15,88
String7,86,44,100,85,86,62,42,34,21,4,45,38,100,43
String4,83,100,36,82,11,61,39,78,35,100,41,67,21,53
String3,64,83,86,100,100,76,68,53,94,36,78,11,40,3
String3,42,87,77,100,75,76,70,52,100,34,88,10,44,5
String7,89,44,100,91,89,77,53,63,17,83,100,15,50,20
String4,47,100,11,83,50,57,37,100,54,81,58,45,30,19
String2,31,67,40,100,81,97,69,53,39,15,1,49,5,100
String9,100,77,61,100,21,79,71,70,81,73,78,33,53,2
String2,82,33,100,66,87,58,54,34,27,19,60,1,100,10
String5,41,95,44,61,58,30,13,30,3,80,44,100,100,94
String5,43,87,100,100,77,98,29,77,60,59,95,32,54,4
String8,62,100,100,98,77,61,45,28,39,79,25,50,57,72
String3,39,83,63,100,78,78,71,61,100,39,78,11,36,17
String6,100,99,81,100,43,74,13,44,8,44,60,27,13,35
String0,12,78,7,36,33,2,83,100,38,85,78,43,100,80
String4,67,100,47,59,31,5,34,69,40,100,63,72,41,57
String2,90,32,100,48,77,34,52,12,30,12,8,56,4,100
String4,21,100,4,79,47,54,38,100,49,92,66,91,33,92
String5,94,95,44,100,12,77,29,53,80,45,100,11,52,8
String3,77,30,100,74,96,56,63,75,43,100,14,59,13,5
String6,88,100,30,79,5,54,28,25,3,100,92,25,15,26
String5,27,95,14,59,70,43,59,10,6,56,30,96,100,100
String3,17,91,63,100,66,75,56,53,100,36,94,10,40,9
String1,37,14,70,27,100,26,64,24,28,3,18,5,100,12
String7,80,32,100,64,76,58,36,46,11,30,47,39,100,41
String0,16,76,2,44,16,84,12,100,57,75,100,9,88,44
String9,73,26,62,99,96,12,100,21,66,100,71,96,29,49
String5,22,98,57,42,35,7,3,36,7,86,49,100,100,98
String1,60,21,54,53,77,85,100,100,88,86,57,75,27,82
String7,85,48,100,100,82,87,39,56,30,1,25,28,88,33
String0,21,73,8,40,36,77,1,100,44,82,90,41,100,86
String8,68,89,100,38,59,98,23,80,39,35,100,69,75,92
String0,9,77,30,29,70,4,100,37,84,82,47,100,17,72
String1,26,64,39,100,44,92,43,52,39,12,47,2,100,8
String7,94,69,100,97,69,72,34,49,90,32,100,50,19,49
String1,64,42,81,81,100,100,95,81,70,57,45,30,21,33
String3,35,92,61,100,81,75,59,60,100,43,86,10,40,7
String2,29,83,60,100,78,64,56,27,13,2,19,52,18,100
String9,62,44,98,76,65,100,3,84,52,70,49,100,35,84
String4,8,100,23,84,56,26,40,100,44,72,56,68,27,89
String9,24,68,51,60,96,97,32,100,60,75,100,49,70,3
String0,29,96,15,53,33,12,79,100,38,82,80,38,100,74
String1,22,65,56,100,57,88,49,35,31,6,52,8,100,12
String9,82,100,16,90,58,60,58,93,89,100,60,85,26,41
String4,27,100,21,83,47,36,42,100,49,96,75,86,37,84
String4,48,100,22,79,5,58,37,80,39,100,42,72,21,82
String3,31,85,51,100,78,80,64,63,100,41,84,11,41,10
String9,32,10,66,31,92,56,97,88,61,100,57,76,100,65
String0,81,100,29,89,55,3,15,51,94,24,100,64,68,97
String1,62,55,75,85,97,100,100,98,75,93,50,91,25,89
String1,35,64,58,100,63,91,57,50,48,10,1,50,100,1
String7,92,50,96,100,100,79,70,54,36,36,29,26,79,31
String9,28,73,81,60,73,100,39,72,91,85,100,42,88,1
String2,37,80,81,100,95,70,68,39,32,11,10,48,17,100
String4,45,100,22,79,13,52,66,45,100,66,55,50,23,26
String6,79,100,46,75,22,48,22,18,65,100,17,51,32,20
String1,30,59,17,78,80,100,100,98,67,74,30,50,3,25
String7,3,81,57,100,100,92,63,49,23,7,30,32,93,34
String4,30,100,28,83,52,17,36,98,35,100,65,80,33,66
String6,58,100,21,71,1,35,15,66,2,100,28,50,32,19
String4,10,100,6,82,62,4,42,59,34,88,39,80,19,100
String0,25,40,21,60,4,89,35,100,75,71,100,30,90,63
String2,48,97,89,100,77,71,49,46,16,23,50,3,100,7
String2,40,78,30,100,79,88,71,54,42,24,43,4,100,10
String6,66,100,50,86,21,56,26,26,100,16,53,33,15,7
String1,12,58,62,79,100,100,88,85,62,64,50,42,25,21
String9,93,95,47,100,54,66,100,80,95,64,93,20,50,9
String9,100,89,62,100,47,67,91,79,94,67,91,31,63,3
String6,97,100,56,94,20,65,32,20,93,1,100,28,30,34
String8,63,61,38,67,20,14,56,50,100,85,50,100,2,71
String1,65,51,74,87,96,100,100,78,75,54,50,32,25,12
String3,7,90,55,100,93,82,79,54,41,31,10,40,100
String7,94,46,100,100,99,76,54,55,5,29,30,28,84,17
String4,25,100,29,78,14,49,20,56,19,90,39,90,24,100
String0,17,100,56,12,10,63,100,36,100,81,51,100,1,79
String6,82,83,100,100,54,76,17,47,13,46,50,30,27
String0,31,72,12,35,35,77,17,100,56,89,96,43,100,84
String9,70,100,35,59,96,65,56,93,67,71,100,53,66,3
String1,72,52,84,100,100,94,96,85,72,81,48,79,24,75
String3,83,35,100,86,88,42,63,52,47,100,27,60,4,2
String6,40,98,51,100,61,11,16,93,100,37,18,51,24,19
String6,100,100,51,96,18,67,35,12,4,79,94,25,32,24
String8,70,92,83,57,49,100,13,16,5,37,48,74,64,100
String7,93,43,100,91,87,70,44,50,35,5,39,44,100,53
String9,40,9,74,26,95,52,100,80,73,100,46,81,74,63
String0,25,77,15,82,40,21,73,100,38,85,79,37,100
String5,19,100,76,92,16,92,55,46,50,100,28,57,1,17
String4,25,100,63,8,30,82,39,100,70,79,90,89,44,100
String1,47,23,66,61,83,100,100,89,75,72,50,53,25,48
String5,33,93,55,61,58,91,25,37,29,53,36,100,100,93
String4,55,100,36,65,29,55,33,100,44,77,86,73,45,78
String0,27,82,3,47,13,6,67,100,34,96,76,51,100,82
String5,100,90,78,100,31,88,22,57,61,52,83,28,51,4
String1,35,39,52,71,75,100,100,82,76,59,51,36,25,9
String5,87,93,59,100,21,86,6,53,69,56,100,31,59,4
String1,64,67,95,100,83,88,73,48,53,11,42,100,2
String6,100,100,44,84,17,56,8,27,34,84,17,53,35,15
String9,62,57,100,85,52,100,76,39,64,79,57,52,24,5
String5,4,71,29,40,44,17,1,42,9,80,50,99,100,100
String5,26,97,28,70,59,35,22,23,8,71,40,100,100,100
String8,50,90,89,62,47,88,5,4,42,51,100,95,11,100
String0,23,96,5,56,15,41,83,25,100,63,81,100,34,98
String9,30,97,82,100,65,67,19,87,81,83,100,39,68,16
String6,100,100,48,85,15,57,25,29,84,11,65,30,38,9
String0,25,86,19,83,41,14,71,16,100,55,78,95,12,100
String5,51,95,7,60,52,40,19,26,4,77,38,99,100,100
String8,23,57,70,39,100,40,1,51,43,89,83,60,100,75
String2,20,63,29,100,58,76,44,36,11,4,1,50,100,1
String2,15,76,23,100,81,95,78,62,43,35,10,38,100,3
String1,35,94,74,75,97,100,100,70,75,45,50,25,25
String2,62,18,98,56,100,42,60,14,25,11,55,6,100,12
String7,100,44,97,54,61,41,23,23,9,38,52,44,100,41
String9,52,70,100,89,50,100,82,55,72,96,54,77,26,55
String7,88,52,100,100,77,75,39,44,2,17,15,30,87,38
String1,60,36,86,60,100,59,52,53,5,16,1,60,1,100
String9,94,77,61,100,53,73,100,78,98,58,94,15,49,14
String7,95,70,100,100,77,69,41,38,4,10,22,92,26
String8,90,66,49,100,72,67,40,100,25,11,34,55,84,93
String1,27,86,31,62,41,100,40,55,46,10,45,2,100,5
String7,99,36,100,93,97,100,64,83,32,61,28,28,76,40
String9,87,90,38,100,82,46,71,100,71,73,47,38,24,27
String4,4,100,2,82,50,46,35,100,42,100,63,93,32,93
String4,15,100,74,20,45,82,47,100,64,84,68,77,34,73
String7,1,91,50,100,58,67,32,32,16,38,40,49,100,49
String0,31,91,1,62,20,37,80,15,100,52,86,91,44,100
String1,29,32,52,68,76,100,100,95,76,89,50,78,25,76
String0,43,95,8,69,31,29,83,20,100,56,71,90,11,100
String8,46,79,37,60,59,22,19,35,78,64,100,97,29,100
String8,51,60,47,100,16,68,75,35,83,2,31,39,100,68
String2,42,73,53,100,94,83,79,49,43,21,47,10,100,14
String9,46,87,62,65,97,100,32,89,62,66,100,48,71,4
String7,72,29,100,59,79,58,23,42,30,30,65,47,100,64
String4,57,100,51,71,10,47,43,54,36,100,48,85,33,71
String3,48,100,89,100,76,77,69,56,100,35,89,11,45,8
String1,55,39,74,76,95,100,100,87,75,72,50,61,25,57
String9,96,23,46,91,55,80,100,49,94,100,59,81,7,15
String2,52,92,91,100,100,74,77,48,41,27,9,35,1,89
String1,69,23,83,82,100,100,95,86,70,75,44,62,19,64
String2,63,78,83,100,100,80,78,53,42,30,8,30,93,3
String2,85,69,81,100,100,66,76,30,36,5,50,7,99,5
String0,32,100,6,65,24,29,70,20,100,53,93,90,47,97
String9,40,100,96,1,72,44,91,63,58,100,29,96,39,9
String7,100,57,98,100,100,76,62,58,23,53,30,36,88,43
String5,19,91,18,50,88,50,88,5,24,51,29,91,100,100
String4,55,100,15,77,47,42,28,86,43,100,62,84,31,80
String6,100,100,74,88,46,69,22,47,24,3,36,11,7,23
String4,56,100,31,83,6,59,33,53,32,100,47,89,26,80
String4,77,100,47,64,36,34,39,100,39,93,73,61,38,37
String6,100,97,76,100,29,72,39,15,8,95,78,22,16
String8,46,92,45,62,38,22,9,39,57,70,100,100,27,98
String6,100,100,64,87,28,59,30,7,72,3,76,31,20,49
String7,93,58,100,97,74,73,41,41,9,27,19,27,100,33
String6,79,90,68,100,29,67,34,2,95,100,27,5,20
String6,100,100,56,87,24,59,5,27,29,79,9,38,24,2
String5,42,79,93,100,89,96,39,78,51,43,100,33,56,3
String9,39,12,76,32,96,58,97,84,59,100,53,77,100,63
String4,61,100,33,86,58,55,44,100,66,89,63,61,32,34
String6,98,100,56,80,23,48,10,9,58,100,18,49,22,8
String4,46,100,26,74,47,20,25,84,33,100,55,76,28,69
String2,66,23,100,53,83,41,43,14,10,13,56,9,100,12
String5,6,79,42,95,100,100,35,88,56,62,41,64,2
String1,51,31,60,66,79,100,100,90,79,66,53,43,28,27
String0,74,100,2,49,29,100,54,61,95,39,75,77,6,21
String5,64,89,100,100,47,87,7,64,25,53,74,43,51,14
String0,30,94,58,4,14,52,94,29,100,71,60,100,10,86
String2,70,11,100,34,88,26,55,15,23,28,66,7,100,19
String0,46,99,12,70,31,24,70,4,100,36,94,76,60,100
String8,51,78,68,47,34,100,19,7,63,43,85,82,9,100
String5,46,94,100,100,64,97,17,76,22,53,70,33,56,3
String5,43,100,13,73,54,39,39,7,13,61,46,100,100,100
String0,73,12,26,49,92,13,100,60,73,98,29,100,8,60
String8,81,85,10,79,42,38,56,21,45,62,100,100,29,82
String4,44,100,21,72,47,68,54,100,75,85,53,61,25,43
String5,36,91,62,98,100,100,44,94,1,65,46,44,51,2
String0,22,99,7,64,25,36,83,27,100,64,76,100,19,95
String4,41,100,25,97,54,61,46,100,47,83,87,55,45,36
String1,33,61,41,100,41,95,39,55,37,16,50,3,100,8
String0,58,62,8,46,12,67,15,100,56,90,100,34,81,41
String4,36,100,18,76,52,13,33,60,34,100,39,93,24,86
String1,12,71,15,50,29,100,32,76,34,25,47,4,100,5
String7,88,39,100,77,83,77,42,72,42,11,54,27,100,26
String9,40,100,27,71,65,89,13,90,60,62,100,30,62,1
String8,100,94,29,84,32,41,59,1,42,38,87,74,52,100
String8,12,14,56,48,100,84,53,100,32,65,80,30,62,17
String5,42,95,64,48,42,21,18,5,72,42,100,100,98
String3,86,33,100,60,81,58,59,96,44,100,14,62,20,6
String5,100,98,75,96,22,100,83,38,66,80,42,56,6,5
String2,19,74,47,100,81,83,57,51,18,26,9,54,6,100
String1,62,30,90,70,100,57,61,48,22,7,36,2,100,3
String5,29,70,56,36,43,2,3,42,13,76,56,90,100,100
String5,12,60,37,36,41,15,2,42,27,66,63,84,100,100
String0,60,82,21,74,25,34,82,27,100,75,54,100,14,75
String8,26,100,21,65,91,32,66,38,25,91,61,100,99,98
String8,55,92,17,78,55,38,50,21,56,55,100,92,25,100
String7,91,42,100,63,76,53,38,54,40,4,48,29,100,36
String3,90,41,100,83,88,65,65,69,43,100,22,66,5,14
String6,65,84,40,100,7,68,31,34,100,8,64,24,11,3
String7,82,31,100,48,57,50,5,35,32,28,66,44,100,62
String0,19,77,37,13,63,9,97,41,100,82,58,100,15,77
String6,100,100,73,96,45,68,28,37,27,4,76,58,24,22
String0,32,84,55,18,1,76,100,52,71,100,34,61,43,5
String7,85,31,100,59,73,55,36,46,27,26,47,40,100,39
String4,76,100,18,73,50,81,48,100,70,67,74,33,37,8
String7,100,73,99,62,66,34,33,14,5,15,19,43,100,43
String0,15,79,8,36,37,89,21,100,63,73,100,21,82,43
String7,100,50,91,68,60,58,29,26,9,18,23,45,100,49
String2,45,98,82,100,72,57,42,22,3,2,52,4,100,6
String5,11,80,54,47,32,36,11,24,3,62,46,87,100,100
String3,80,35,100,80,89,58,61,68,39,100,15,55,2,3
String9,3,28,62,18,87,43,100,71,89,100,54,98,78,80
String5,25,84,56,54,47,17,5,35,10,72,52,90,100,100
String3,49,85,84,100,89,81,48,61,90,49,100,30,51,14
String3,28,77,62,100,100,85,67,58,96,40,92,9,41,18
String3,80,43,93,91,100,96,80,75,57,100,36,90,14,48
String3,85,26,100,74,89,62,64,61,39,100,21,64,4,7
String8,67,99,62,62,97,13,7,34,100,59,100,100,10,93
String6,97,100,43,77,13,42,7,2,68,100,34,43,36,5
